flight_id,origin,scheduled_arrival,actual_arrival,airline,status,aircraft_type,departure_delay,arrival_delay,route_distance,query_time,forecast_type,start_time,end_time,winds_symbol,winds_direction,winds_speed,winds_units,visibility,visibility_symbol,significant_weather,turbulence_layers,icing_layers,barometric_pressure,clouds_coverage,clouds_altitude,timestamp,temp_c,dewpoint_c,wind_speed_kt,wind_direction,visibility_mi,altimeter_inhg,flight_category,humidity,cloud_base,cloud_coverage
DLH416-1746335459-airline-1766p,Frankfurt Int'l,2025-05-06 16:52:00+00:00,2025-05-06 18:07:39+00:00,DLH,Arrived / Delayed,A343 ,1020,2640,4292,2025-05-05 18:38:07+00:00,from,2025-05-06 14:00:00+00:00,,20004KT,200,4.0,KT,unlimited,P6SM,,,,,broken,1000.0,,,,,,,,,,,
GJS4425-1746339371-airline-1145p,Cincinnati/Northern Kentucky International Airport,2025-05-06 18:09:00+00:00,2025-05-06 18:10:00+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-480,-840,387,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1101-1746330683-fa-155p,Denver Intl,2025-05-06 17:11:00+00:00,2025-05-06 18:13:00+00:00,UAL,Arrived / Delayed,B739 ,3600,3300,1450,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
UAL749-1746264280-fa-960p,Geneva Cointrin Int'l,2025-05-06 17:40:00+00:00,2025-05-06 18:17:23+00:00,UAL,Arrived / Gate Arrival,B763 ,240,720,4085,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
CNS1200-1746467822-sw-1230p,LaGuardia,2025-05-06 16:15:00+00:00,2025-05-06 18:19:56+00:00,CNS,Arrived,PC24 ,6538,7496,527,2025-05-05 18:38:07+00:00,from,2025-05-06 14:00:00+00:00,,20004KT,200,4.0,KT,unlimited,P6SM,,,,,broken,1000.0,,,,,,,,,,,
RPA3616-1746337245-airline-502p,Raleigh-Durham Intl,2025-05-06 17:49:00+00:00,2025-05-06 18:21:40+00:00,RPA,Arrived / Gate Arrival,E75L ,-600,0,224,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
UAL1229-1746342279-airline-1540p,Tampa Intl,2025-05-06 18:07:00+00:00,2025-05-06 18:23:12+00:00,UAL,Arrived / Gate Arrival,B739 ,120,540,813,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
WUP848-1746524499-sw-1492p,Teterboro,2025-05-06 18:12:00+00:00,2025-05-06 18:29:29+00:00,WUP,Arrived,B350 ,272,1049,437,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
RPA3406-1746339371-airline-1078p,Cleveland-Hopkins Intl,2025-05-06 18:09:00+00:00,2025-05-06 18:32:41+00:00,RPA,Arrived / Gate Arrival,E75L ,-360,1440,288,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
EJA302-1746506125-sw-190p,Destin Exec,2025-05-06 17:54:00+00:00,2025-05-06 18:34:39+00:00,EJA,Arrived,E55P ,-240,2439,782,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
RPA3595-1746337245-airline-471p,Toronto Pearson Int'l,2025-05-06 17:56:00+00:00,2025-05-06 18:37:36+00:00,RPA,Arrived / Gate Arrival,E75L ,-660,1680,346,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
LXJ606-1746522650-sw-178p,Orlando Intl,2025-05-06 17:27:00+00:00,2025-05-06 18:37:59+00:00,LXJ,Arrived,E550 ,3572,4259,892,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
LXJ443-1746521163-sw-464p,Witham Fld,2025-05-06 17:36:00+00:00,2025-05-06 18:39:38+00:00,LXJ,Arrived,E545 ,2888,3818,829,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
RPA3491-1746339371-airline-1090p,Indianapolis Intl,2025-05-06 17:57:00+00:00,2025-05-06 18:40:00+00:00,RPA,Arrived / Gate Arrival,E75L ,-120,1380,475,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
DRL88-1746484921-sw-534p,Boca Raton,2025-05-06 17:22:00+00:00,2025-05-06 18:41:45+00:00,DRL,Arrived,LJ45 ,4301,4785,1003,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
UAL1728-1746343594-airline-638p,Southwest Florida Intl,2025-05-06 18:27:00+00:00,2025-05-06 18:43:00+00:00,UAL,Arrived / Gate Arrival,B739 ,0,720,894,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1050-1746304597-fa-5115p,Nashville Intl,2025-05-06 18:25:00+00:00,2025-05-06 18:43:00+00:00,UAL,Arrived / Gate Arrival,A320 ,-480,360,542,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
RPA3700-1746337245-airline-583p,Palm Beach Intl,2025-05-06 18:29:00+00:00,2025-05-06 18:45:21+00:00,RPA,Arrived / Gate Arrival,E75L ,-300,120,862,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
ASP503-1746475309-sw-458p,Winnipeg Int'l,2025-05-06 18:45:00+00:00,2025-05-06 18:46:42+00:00,ASP,Arrived,C25A ,181,102,1230,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL951-1746335723-fa-945p,Brussels,2025-05-06 17:57:00+00:00,2025-05-06 18:47:05+00:00,UAL,Arrived / Delayed,B77W ,-600,2100,3886,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
UAL2298-1746345606-airline-551p,Houston Bush Int'ctl,2025-05-06 17:59:00+00:00,2025-05-06 18:48:00+00:00,UAL,Arrived / Delayed,B739 ,1560,2220,1190,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
ASP820-1746493073-sw-507p,Teterboro,2025-05-06 17:41:00+00:00,2025-05-06 18:49:10+00:00,ASP,Arrived,E545 ,808,4090,223,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
EJA725-1746524140-sw-548p,Austin-Bergstrom Intl,2025-05-06 17:54:00+00:00,2025-05-06 18:50:43+00:00,EJA,Arrived,CL35 ,4077,3403,1296,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
UAL1322-1746308073-fa-1394p,San Francisco Int'l,2025-05-06 18:30:00+00:00,2025-05-06 18:51:00+00:00,UAL,Arrived / Gate Arrival,B39M ,-540,540,2415,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
VJA503-1746535358-sw-390p,Teterboro,2025-05-06 18:08:00+00:00,2025-05-06 18:52:05+00:00,VJA,Arrived,GL5T ,1292,2645,223,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
RPA3634-1746339371-airline-1101p,Pittsburgh Intl,2025-05-06 18:00:00+00:00,2025-05-06 18:53:09+00:00,RPA,Arrived / Delayed,E75L ,-120,2280,182,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
AMX455-1746334505-airline-882p,Lic. Benito Juarez Int'l,2025-05-06 18:27:00+00:00,2025-05-06 18:53:25+00:00,AMX,Arrived / Gate Arrival,B38M ,-120,-1080,1867,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
RPA3601-1746343716-airline-556p,Portland Intl Jetport,2025-05-06 18:18:00+00:00,2025-05-06 18:54:50+00:00,RPA,Arrived / Delayed,E75L ,-360,1980,493,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
EJA556-1746486047-sw-470p,McGhee Tyson,2025-05-06 18:18:00+00:00,2025-05-06 18:55:06+00:00,EJA,Arrived,C56X ,-1800,2226,419,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1340-1746343594-airline-182p,Newark Liberty Intl,2025-05-06 18:14:00+00:00,2025-05-06 18:56:09+00:00,UAL,Arrived / Delayed,B739 ,60,1920,212,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
ITY618-1746338615-airline-1339p,Leonardo da Vinci Int'l (Fiumicino Int'l),2025-05-06 18:06:00+00:00,2025-05-06 18:57:51+00:00,ITY,Arrived / Gate Arrival,A330 ,300,1380,4786,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
CMP443-1746339399-airline-1243p,Tocumen Int'l,2025-05-06 18:52:00+00:00,2025-05-06 18:59:46+00:00,CMP,Arrived / Gate Arrival,B39M ,-300,360,2128,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
FDY245-1746336772-airline-454p,Lancaster,2025-05-06 15:18:00+00:00,2025-05-06 19:00:50+00:00,FDY,Arrived / Gate Arrival,C208 ,12900,13523,167,2025-05-05 18:38:07+00:00,from,2025-05-06 14:00:00+00:00,,20004KT,200,4.0,KT,unlimited,P6SM,,,,,broken,1000.0,,,,,,,,,,,
UAL2024-1746345575-airline-963p,Portland Intl,2025-05-06 18:43:00+00:00,2025-05-06 19:01:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-60,1260,2324,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
N434LR-1746476462-sw-58p,Cleveland Rgnl Jetport,2025-05-06 19:57:00+00:00,2025-05-06 19:02:25+00:00,,Arrived,PC12 ,-3656,-3275,480,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
NOJ68-1746489241-dlad-789p,Oakland County Intl,2025-05-06 17:39:00+00:00,2025-05-06 19:03:11+00:00,NOJ,Arrived,C680 ,3000,5051,404,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
UAL885-1746264238-fa-1158p,Leonardo da Vinci Int'l (Fiumicino Int'l),2025-05-06 18:33:00+00:00,2025-05-06 19:03:57+00:00,UAL,Arrived / Delayed,B764 ,1560,2640,4499,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
DAL8962-1746331531-fa-388p,Hartsfield-Jackson Intl,2025-05-06 18:21:00+00:00,2025-05-06 19:05:15+00:00,DAL,Arrived / Delayed,B752 ,1500,2640,534,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1567-1746330173-fa-666p,Lic. Benito Juarez Int'l,2025-05-06 19:08:00+00:00,2025-05-06 19:06:18+00:00,UAL,Arrived / Gate Arrival,B38M ,-60,-60,1867,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL914-1746335718-fa-5271p,Charles de Gaulle/Roissy,2025-05-06 18:43:00+00:00,2025-05-06 19:06:34+00:00,UAL,Arrived / Delayed,B772 ,1260,3300,3855,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL2355-1746345606-airline-621p,Orlando Intl,2025-05-06 18:46:00+00:00,2025-05-06 19:08:00+00:00,UAL,Arrived / Delayed,B739 ,1200,2940,760,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
RPA3624-1746335806-airline-172p,Richmond Intl,2025-05-06 19:07:20+00:00,2025-05-06 19:08:17+00:00,RPA,Arrived / Gate Arrival,E170 ,-480,720,100,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
POE2725-1746338198-airline-848p,Toronto City Centre,2025-05-06 19:16:00+00:00,2025-05-06 19:10:25+00:00,POE,Arrived / Gate Arrival,DH8D ,-60,1740,518,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL3908-1746515431-fa-3920p,Charles de Gaulle/Roissy,2025-05-06 15:26:00+00:00,2025-05-06 19:11:21+00:00,UAL,Arrived / Delayed,B772 ,10800,2700,3855,2025-05-05 18:38:07+00:00,from,2025-05-06 14:00:00+00:00,,20004KT,200,4.0,KT,unlimited,P6SM,,,,,broken,1000.0,,,,,,,,,,,
EJA943-1746487927-sw-3169p,Westchester County,2025-05-06 19:24:00+00:00,2025-05-06 19:12:41+00:00,EJA,Arrived,C68A ,-1800,-679,247,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1694-1746343594-airline-596p,Cancun Int'l,2025-05-06 19:27:00+00:00,2025-05-06 19:13:00+00:00,UAL,Arrived / Gate Arrival,B39M ,-420,1080,1359,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1317-1746318651-fa-1440p,Harry Reid Intl,2025-05-06 18:18:00+00:00,2025-05-06 19:13:00+00:00,UAL,Arrived / Delayed,B738 ,660,3960,2063,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL988-1746335714-fa-976p,Frankfurt Int'l,2025-05-06 18:41:00+00:00,2025-05-06 19:18:00+00:00,UAL,Arrived / Delayed,B77W ,-300,3900,4074,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL919-1746335722-fa-839p,London Heathrow,2025-05-06 18:55:00+00:00,2025-05-06 19:18:19+00:00,UAL,Arrived / Delayed,B772 ,-180,2700,3671,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
EJA678-1746490675-sw-1374p,Richmond Exec/Chesterfield County,2025-05-06 18:51:00+00:00,2025-05-06 19:20:36+00:00,EJA,Arrived,C56X ,-1800,1776,189,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UCA4328-1746343716-airline-847p,Charlottesville-Albemarle,2025-05-06 19:17:20+00:00,2025-05-06 19:22:42+00:00,UCA,Arrived / Gate Arrival,E145 ,-60,900,77,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UCA4268-1746336905-airline-1318p,Harrisburg Intl,2025-05-06 19:13:30+00:00,2025-05-06 19:23:23+00:00,UCA,Arrived / Gate Arrival,E145 ,-240,1320,94,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL1938-1746345575-airline-862p,Jacksonville Intl,2025-05-06 19:39:00+00:00,2025-05-06 19:23:36+00:00,UAL,Arrived / Delayed,B738 ,-420,1980,632,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
TAP231-1746345260-airline-1552p,General Humberto Delgado Airport,2025-05-06 18:52:00+00:00,2025-05-06 19:25:06+00:00,TAP,Arrived / Gate Arrival,A21N ,1560,1288,3844,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
ASH6095-1746339371-airline-1153p,Minneapolis/St Paul Intl,2025-05-06 19:16:00+00:00,2025-05-06 19:25:26+00:00,ASH,Arrived / Gate Arrival,E75L ,900,960,907,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL804-1746263800-fa-592p,Tokyo Int'l (Haneda),2025-05-06 19:30:00+00:00,2025-05-06 19:27:08+00:00,UAL,Arrived / Gate Arrival,B772 ,0,240,6775,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
TWY844-1746475968-dlad-2448p,Boca Raton,2025-05-06 20:07:00+00:00,2025-05-06 19:27:39+00:00,TWY,Arrived,GLF4 ,-5100,-2361,883,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL53-1746328387-fa-30p,Zurich (Kloten),2025-05-06 19:10:00+00:00,2025-05-06 19:29:00+00:00,UAL,Arrived / Delayed,B763 ,660,2220,4151,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL315-1746343378-fa-1322p,Fort Lauderdale Intl,2025-05-06 19:53:00+00:00,2025-05-06 19:32:02+00:00,UAL,Arrived / Gate Arrival,B38M ,0,480,904,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL2087-1746294478-fa-1752p,Denver Intl,2025-05-06 19:16:00+00:00,2025-05-06 19:34:00+00:00,UAL,Arrived / Gate Arrival,B772 ,120,1080,1450,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
TAI582-1746540031-fa-1306p,El Salvador Int'l,2025-05-06 19:22:13+00:00,2025-05-06 19:38:17+00:00,TAI,Arrived / Gate Arrival,A320 ,-120,106,1991,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UCA4951-1746341985-airline-1803p,Mobile Rgnl,2025-05-06 19:57:00+00:00,2025-05-06 19:40:02+00:00,UCA,Arrived / Gate Arrival,E145 ,-540,-1140,836,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
BAW217-1746338777-airline-2260p,London Heathrow,2025-05-06 19:14:00+00:00,2025-05-06 19:41:04+00:00,BAW,Arrived / Gate Arrival,B77W ,-60,480,4000,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
EJA582-1746551121-sw-2372p,Bradley Intl,2025-05-06 17:42:00+00:00,2025-05-06 19:42:17+00:00,EJA,Arrived,C68A ,0,7217,325,2025-05-05 18:38:07+00:00,from,2025-05-06 17:00:00+00:00,,20007KT,200,7.0,KT,unlimited,P6SM,,,,,few,6000.0,,,,,,,,,,,
LXJ451-1746541337-sw-880p,Morristown Muni,2025-05-06 19:17:00+00:00,2025-05-06 19:43:59+00:00,LXJ,Arrived,GLF4 ,54,1619,206,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL326-1746345606-airline-1031p,Tampa Intl,2025-05-06 20:05:00+00:00,2025-05-06 19:44:00+00:00,UAL,Arrived / Gate Arrival,B739 ,-240,-600,813,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
EIN117-1746337414-airline-4064p,Dublin Int'l,2025-05-06 19:16:00+00:00,2025-05-06 19:46:15+00:00,EIN,Arrived / Gate Arrival,A21N ,-600,-300,3707,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UCA4340-1746342435-airline-491p,Huntsville Intl,2025-05-06 19:37:00+00:00,2025-05-06 19:46:27+00:00,UCA,Arrived / Gate Arrival,E145 ,-240,-720,595,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL2435-1746345606-airline-712p,Miami Intl,2025-05-06 19:54:00+00:00,2025-05-06 19:47:53+00:00,UAL,Arrived / Gate Arrival,B38M ,-300,-540,924,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
RPA3637-1746337275-airline-856p,Toronto Pearson Int'l,2025-05-06 19:32:00+00:00,2025-05-06 19:49:20+00:00,RPA,Arrived / Gate Arrival,E75L ,-540,-660,346,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UCA4888-1746336905-airline-1341p,Syracuse Hancock Intl,2025-05-06 15:33:00+00:00,2025-05-06 19:50:15+00:00,UCA,Arrived / Delayed,E145 ,15420,15060,297,2025-05-05 18:38:07+00:00,from,2025-05-06 14:00:00+00:00,,20004KT,200,4.0,KT,unlimited,P6SM,,,,,broken,1000.0,,,,,,,,,,,
UCA4287-1746336905-airline-1309p,Piedmont Triad Intl,2025-05-06 20:00:00+00:00,2025-05-06 19:50:15+00:00,UCA,Arrived / Gate Arrival,E145 ,120,-660,239,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
PWA901-1746475245-sw-1990p,Dallas Love Fld,2025-05-06 20:12:00+00:00,2025-05-06 19:50:59+00:00,PWA,Arrived,GL5T ,-2880,-1261,1403,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
UAL2398-1746345606-airline-677p,Seattle-Tacoma Intl,2025-05-06 20:06:00+00:00,2025-05-06 19:52:00+00:00,UAL,Arrived / Gate Arrival,B39M ,-540,-960,2302,2025-05-06 18:38:07+00:00,tempo,2025-05-06 18:00:00+00:00,2025-05-06 21:00:00+00:00,,,,,3,3SM,light thunderstorms_and_rain,,,,broken,2500.0,,,,,,,,,,,
